[20:30] [VALKRY-INFO] Initialized Valkry 2D Renderer
[20:31] [VALKRY-INFO] Created GLFW window
[20:31] [VALKRY-INFO] Created shader program with render ID  - 3
[20:31] [VALKRY-INFO] Created shader program with render ID  - 6
[20:31] [VALKRY-INFO] STB_IMAGE loaded texture from res/concrete_diffuse.png
[20:20] [VALKRY-INFO] Event - Key Pressed - 65
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 65
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:20] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:21] [VALKRY-INFO] Event - Key Pressed - 87
[20:27] [VALKRY-INFO] Event - Key Pressed - 256
